model,source_language,target_language,layer,is_self_transfer,accuracy,accuracy_pct,macro_f1,macro_f1_pct,num_tokens,train_split,eval_split,input_file
afriberta_large,wol,swa,4,False,0.3328978474555182,33.28978474555182,0.15494040087577227,15.494040087577227,16074,train,test,layer_sweep_metrics.json
afriberta_large,wol,swa,5,False,0.3133631952220978,31.33631952220978,0.15963440888648406,15.963440888648407,16074,train,test,layer_sweep_metrics.json
afriberta_large,wol,swa,6,False,0.261478163493841,26.1478163493841,0.15625177648951982,15.625177648951983,16074,train,test,layer_sweep_metrics.json
afriberta_large,wol,swa,7,False,0.3141719547094687,31.41719547094687,0.1577357728808202,15.77357728808202,16074,train,test,layer_sweep_metrics.json
afriberta_large,wol,swa,8,False,0.30701754385964913,30.701754385964914,0.1420892466174537,14.208924661745371,16074,train,test,layer_sweep_metrics.json
afriberta_large,wol,swa,9,False,0.31641159636680355,31.641159636680356,0.18294493256158728,18.294493256158727,16074,train,test,layer_sweep_metrics.json
afriberta_large,wol,swa,10,False,0.2466716436481274,24.66716436481274,0.14091214300087138,14.091214300087138,16074,train,test,layer_sweep_metrics.json
afriberta_large,wol,wol,0,True,0.6657461742031987,66.57461742031987,0.604367975802731,60.43679758027311,17382,train,test,layer_sweep_metrics.json
afriberta_large,wol,wol,1,True,0.6691404901622368,66.91404901622367,0.6070172168633357,60.70172168633356,17382,train,test,layer_sweep_metrics.json
afriberta_large,wol,wol,2,True,0.689794039811299,68.9794039811299,0.6234159269551871,62.34159269551871,17382,train,test,layer_sweep_metrics.json
afriberta_large,wol,wol,3,True,0.7790818087676907,77.90818087676908,0.6891479104538102,68.91479104538102,17382,train,test,layer_sweep_metrics.json
afriberta_large,wol,wol,4,True,0.8059486825451616,80.59486825451616,0.716227317412362,71.6227317412362,17382,train,test,layer_sweep_metrics.json
afriberta_large,wol,wol,5,True,0.8233805085720861,82.33805085720861,0.730061995402848,73.0061995402848,17382,train,test,layer_sweep_metrics.json
afriberta_large,wol,wol,6,True,0.8221723622137844,82.21723622137844,0.7307404881596525,73.07404881596526,17382,train,test,layer_sweep_metrics.json
afriberta_large,wol,wol,7,True,0.8185479231388793,81.85479231388793,0.7295335332530529,72.95335332530529,17382,train,test,layer_sweep_metrics.json
afriberta_large,wol,wol,8,True,0.8066965826717294,80.66965826717293,0.7166579507388249,71.66579507388249,17382,train,test,layer_sweep_metrics.json
afriberta_large,wol,wol,9,True,0.8034748590495915,80.34748590495914,0.7173343773758425,71.73343773758425,17382,train,test,layer_sweep_metrics.json
afriberta_large,wol,wol,10,True,0.7963410424577149,79.63410424577148,0.707890363769626,70.7890363769626,17382,train,test,layer_sweep_metrics.json
afriberta_large,wol,yor,0,False,0.278197222062129,27.819722206212898,0.1307173659785628,13.07173659785628,17351,train,test,layer_sweep_metrics.json
afriberta_large,wol,yor,1,False,0.33755979482450577,33.75597948245058,0.15796562320994134,15.796562320994134,17351,train,test,layer_sweep_metrics.json
afriberta_large,wol,yor,2,False,0.3744452769292836,37.44452769292836,0.19020541007460276,19.020541007460277,17351,train,test,layer_sweep_metrics.json
afriberta_large,wol,yor,3,False,0.36960405740303154,36.96040574030315,0.20038469518695162,20.038469518695162,17351,train,test,layer_sweep_metrics.json
afriberta_large,wol,yor,4,False,0.3777880237450291,37.77880237450291,0.21398973542414715,21.398973542414716,17351,train,test,layer_sweep_metrics.json
afriberta_large,wol,yor,5,False,0.3463200968243905,34.632009682439055,0.19272521328194026,19.272521328194024,17351,train,test,layer_sweep_metrics.json
afriberta_large,wol,yor,6,False,0.36303383090311797,36.3033830903118,0.22588517180714138,22.58851718071414,17351,train,test,layer_sweep_metrics.json
afriberta_large,wol,yor,7,False,0.37450291049507234,37.450291049507236,0.22471980721772825,22.471980721772823,17351,train,test,layer_sweep_metrics.json
afriberta_large,wol,yor,8,False,0.39461702495533396,39.461702495533395,0.2093357004089866,20.933570040898662,17351,train,test,layer_sweep_metrics.json
afriberta_large,wol,yor,9,False,0.370526194455651,37.0526194455651,0.2108289969901529,21.08289969901529,17351,train,test,layer_sweep_metrics.json
afriberta_large,wol,yor,10,False,0.32199873206155266,32.19987320615527,0.19117240317641773,19.117240317641773,17351,train,test,layer_sweep_metrics.json
afriberta_large,yor,hau,0,False,0.40452131105065425,40.452131105065426,0.23856127761081042,23.85612776108104,15438,train,test,layer_sweep_metrics.json
afriberta_large,yor,hau,1,False,0.518590490996243,51.8590490996243,0.2857510447529622,28.57510447529622,15438,train,test,layer_sweep_metrics.json
afriberta_large,yor,hau,2,False,0.5435937297577407,54.359372975774065,0.3079064843748827,30.790648437488272,15438,train,test,layer_sweep_metrics.json
afriberta_large,yor,hau,3,False,0.5954786889493457,59.547868894934574,0.37940504342795994,37.940504342796,15438,train,test,layer_sweep_metrics.json
afriberta_large,yor,hau,4,False,0.6052597486721077,60.52597486721078,0.38371862106921933,38.37186210692193,15438,train,test,layer_sweep_metrics.json
afriberta_large,yor,hau,5,False,0.5933411063609276,59.33411063609276,0.38265019095473696,38.2650190954737,15438,train,test,layer_sweep_metrics.json
afriberta_large,yor,hau,6,False,0.5769529731830548,57.695297318305485,0.369876745760755,36.987674576075506,15438,train,test,layer_sweep_metrics.json
afriberta_large,yor,hau,7,False,0.5550589454592564,55.505894545925635,0.3387445536414563,33.874455364145625,15438,train,test,layer_sweep_metrics.json
afriberta_large,yor,hau,8,False,0.5504599041326597,55.04599041326597,0.35332833431295524,35.332833431295526,15438,train,test,layer_sweep_metrics.json
afriberta_large,yor,hau,9,False,0.5338126700349787,53.38126700349787,0.3292661707357456,32.92661707357456,15438,train,test,layer_sweep_metrics.json
afriberta_large,yor,hau,10,False,0.48302888975255864,48.30288897525586,0.2902645967056706,29.02645967056706,15438,train,test,layer_sweep_metrics.json
afriberta_large,yor,ibo,0,False,0.5251205970692637,52.51205970692637,0.2641105338485401,26.41105338485401,21974,train,test,layer_sweep_metrics.json
afriberta_large,yor,ibo,1,False,0.5802311823063621,58.02311823063621,0.29980509449304654,29.980509449304655,21974,train,test,layer_sweep_metrics.json
afriberta_large,yor,ibo,2,False,0.663420405934286,66.34204059342859,0.3941951256336856,39.419512563368556,21974,train,test,layer_sweep_metrics.json
afriberta_large,yor,ibo,3,False,0.7494766542277237,74.94766542277237,0.5070343755790606,50.703437557906064,21974,train,test,layer_sweep_metrics.json
afriberta_large,yor,ibo,4,False,0.7747337762810594,77.47337762810595,0.535172652796897,53.517265279689695,21974,train,test,layer_sweep_metrics.json
afriberta_large,yor,ibo,5,False,0.7591244197688177,75.91244197688177,0.5146458697766677,51.46458697766677,21974,train,test,layer_sweep_metrics.json
afriberta_large,yor,ibo,6,False,0.7598980613452262,75.98980613452262,0.5320387985577121,53.203879855771206,21974,train,test,layer_sweep_metrics.json
afriberta_large,yor,ibo,7,False,0.761263311185947,76.1263311185947,0.5191393144962262,51.913931449622616,21974,train,test,layer_sweep_metrics.json
afriberta_large,yor,ibo,8,False,0.7208974242286338,72.08974242286338,0.4969657074010357,49.69657074010357,21974,train,test,layer_sweep_metrics.json
afriberta_large,yor,ibo,9,False,0.7188950577955766,71.88950577955767,0.49272516320659965,49.27251632065997,21974,train,test,layer_sweep_metrics.json
afriberta_large,yor,ibo,10,False,0.679439337398744,67.9439337398744,0.44695337596936957,44.69533759693696,21974,train,test,layer_sweep_metrics.json
afriberta_large,yor,swa,0,False,0.32748538011695905,32.748538011695906,0.1998095758609292,19.98095758609292,16074,train,test,layer_sweep_metrics.json
afriberta_large,yor,swa,1,False,0.44357347268881425,44.357347268881426,0.2510286197232415,25.10286197232415,16074,train,test,layer_sweep_metrics.json
afriberta_large,yor,swa,2,False,0.49763593380614657,49.76359338061466,0.2997483323998355,29.97483323998355,16074,train,test,layer_sweep_metrics.json
afriberta_large,yor,swa,3,False,0.5183526191364937,51.83526191364937,0.3485513288130107,34.855132881301074,16074,train,test,layer_sweep_metrics.json
afriberta_large,yor,swa,4,False,0.5472813238770685,54.72813238770685,0.37036801387979795,37.03680138797979,16074,train,test,layer_sweep_metrics.json
afriberta_large,yor,swa,5,False,0.5390693044668409,53.906930446684086,0.3576216179287822,35.762161792878224,16074,train,test,layer_sweep_metrics.json
afriberta_large,yor,swa,6,False,0.5424909792211025,54.249097922110245,0.3556502576634803,35.56502576634803,16074,train,test,layer_sweep_metrics.json
afriberta_large,yor,swa,7,False,0.537451785492099,53.7451785492099,0.36070451952229576,36.070451952229575,16074,train,test,layer_sweep_metrics.json
afriberta_large,yor,swa,8,False,0.5116959064327485,51.16959064327485,0.351034375258883,35.103437525888296,16074,train,test,layer_sweep_metrics.json
afriberta_large,yor,swa,9,False,0.5088341420928207,50.88341420928207,0.35066501372740927,35.06650137274093,16074,train,test,layer_sweep_metrics.json
afriberta_large,yor,swa,10,False,0.449110364563892,44.9110364563892,0.32828587561250655,32.82858756125066,16074,train,test,layer_sweep_metrics.json
afriberta_large,yor,wol,0,False,0.28828673340237027,28.828673340237028,0.13885342147201626,13.885342147201627,17382,train,test,layer_sweep_metrics.json
afriberta_large,yor,wol,1,False,0.3010010355540214,30.100103555402143,0.15294144577239346,15.294144577239347,17382,train,test,layer_sweep_metrics.json
afriberta_large,yor,wol,2,False,0.2915084570245081,29.150845702450813,0.1372104075983116,13.72104075983116,17382,train,test,layer_sweep_metrics.json
afriberta_large,yor,wol,3,False,0.36014267633183755,36.014267633183756,0.17701115469567513,17.70111546956751,17382,train,test,layer_sweep_metrics.json
afriberta_large,yor,wol,4,False,0.36687377747094696,36.68737774709469,0.1762449771831859,17.62449771831859,17382,train,test,layer_sweep_metrics.json
afriberta_large,yor,wol,5,False,0.3267172937521574,32.67172937521574,0.1609079165706981,16.09079165706981,17382,train,test,layer_sweep_metrics.json
afriberta_large,yor,wol,6,False,0.3223449545506846,32.23449545506846,0.1604998882297385,16.04998882297385,17382,train,test,layer_sweep_metrics.json
afriberta_large,yor,wol,7,False,0.3043378207340927,30.433782073409272,0.14447773373728445,14.447773373728445,17382,train,test,layer_sweep_metrics.json
afriberta_large,yor,wol,8,False,0.3248763088252215,32.48763088252215,0.15455011770787072,15.455011770787072,17382,train,test,layer_sweep_metrics.json
afriberta_large,yor,wol,9,False,0.3174548383385111,31.74548383385111,0.15239571603855748,15.239571603855747,17382,train,test,layer_sweep_metrics.json
afriberta_large,yor,wol,10,False,0.32372569324588657,32.37256932458866,0.1672829306560753,16.72829306560753,17382,train,test,layer_sweep_metrics.json
afriberta_large,yor,yor,0,True,0.8364935738574145,83.64935738574145,0.7692416893906323,76.92416893906324,17351,train,test,layer_sweep_metrics.json
afriberta_large,yor,yor,1,True,0.8458878450809751,84.58878450809752,0.7757610311886064,77.57610311886064,17351,train,test,layer_sweep_metrics.json
afriberta_large,yor,yor,2,True,0.8639847847386318,86.39847847386318,0.7891574852944616,78.91574852944616,17351,train,test,layer_sweep_metrics.json
afriberta_large,yor,yor,3,True,0.9005244654486773,90.05244654486772,0.8203916181345476,82.03916181345477,17351,train,test,layer_sweep_metrics.json
afriberta_large,yor,yor,4,True,0.9161431617774192,91.61431617774191,0.8350824284512204,83.50824284512204,17351,train,test,layer_sweep_metrics.json
afriberta_large,yor,yor,5,True,0.9209267477378825,92.09267477378825,0.839390866635276,83.93908666352759,17351,train,test,layer_sweep_metrics.json
afriberta_large,yor,yor,6,True,0.9216759840931359,92.16759840931358,0.8379302023537274,83.79302023537274,17351,train,test,layer_sweep_metrics.json
afriberta_large,yor,yor,7,True,0.9183332372773904,91.83332372773904,0.8372786548705757,83.72786548705757,17351,train,test,layer_sweep_metrics.json
afriberta_large,yor,yor,8,True,0.9122817128695753,91.22817128695753,0.8286641706160633,82.86641706160634,17351,train,test,layer_sweep_metrics.json
afriberta_large,yor,yor,9,True,0.9079591954354216,90.79591954354215,0.8238656655334906,82.38656655334906,17351,train,test,layer_sweep_metrics.json
afriberta_large,yor,yor,10,True,0.9074981269091119,90.74981269091118,0.825742287260347,82.5742287260347,17351,train,test,layer_sweep_metrics.json
